ltable_id,rtable_id,ltable_title,rtable_title,ltable_manufacturer,rtable_manufacturer,ltable_price,rtable_price,label
1055,243,high school advantage 2007,encore inc math advantage 2008,encore software,,29.95,33.89,0
917,243,elementary advantage 2008,encore inc math advantage 2008,encore software,,,33.89,0
1020,243,elementary school advantage 2007,encore inc math advantage 2008,encore software,,29.99,33.89,0
1014,243,elementary advantage 2008,encore inc math advantage 2008,encore,,39.99,33.89,0
683,243,math advantage 2008,encore inc math advantage 2008,encore,,39.99,33.89,1
1055,3132,high school advantage 2007,spanish advantage 2007,encore software,,29.95,28.99,0
1053,3132,high school advantage 2008,spanish advantage 2007,encore,,39.99,28.99,0
683,3132,math advantage 2008,spanish advantage 2007,encore,,39.99,28.99,0
1055,2986,high school advantage 2007,elementary advantage 2007,encore software,,29.95,12.95,0
917,2986,elementary advantage 2008,elementary advantage 2007,encore software,,,12.95,0
1053,2986,high school advantage 2008,elementary advantage 2007,encore,,39.99,12.95,0
1020,2986,elementary school advantage 2007,elementary advantage 2007,encore software,,29.99,12.95,0
1014,2986,elementary advantage 2008,elementary advantage 2007,encore,,39.99,12.95,0
683,2986,math advantage 2008,elementary advantage 2007,encore,,39.99,12.95,0
1055,760,high school advantage 2007,encore software 12370 middle school advantage 2008 win 2000 xp vista,encore software,,29.95,34.97,0
1053,760,high school advantage 2008,encore software 12370 middle school advantage 2008 win 2000 xp vista,encore,,39.99,34.97,0
1055,2835,high school advantage 2007,elementary advantage 2008 encore,encore software,,29.95,39.95,0
917,2835,elementary advantage 2008,elementary advantage 2008 encore,encore software,,,39.95,0
1020,2835,elementary school advantage 2007,elementary advantage 2008 encore,encore software,,29.99,39.95,0
1050,2835,middle school advantage 2008,elementary advantage 2008 encore,encore,,39.99,39.95,0
45,2835,elementary school success deluxe 2006,elementary advantage 2008 encore,topics entertainment,,49.99,39.95,0
1014,2835,elementary advantage 2008,elementary advantage 2008 encore,encore,,39.99,39.95,1
1055,759,high school advantage 2007,encore software 12380 high school advantage 2008 win 2000 xp vista,encore software,,29.95,34.97,0
1055,2280,high school advantage 2007,encore software 10450 encore high school advantage v. 2007 complete product training/wbt 1 user complete product standard pc,encore software,,29.95,25.97,0
1055,2345,high school advantage 2007,encore software 12371 encore middle school advantage 2008 training/wbt pc,encore software,,29.95,33.97,0
1020,2345,elementary school advantage 2007,encore software 12371 encore middle school advantage 2008 training/wbt pc,encore software,,29.99,33.97,0
1050,2345,middle school advantage 2008,encore software 12371 encore middle school advantage 2008 training/wbt pc,encore,,39.99,33.97,0
1055,2774,high school advantage 2007,middle school advantage premier edition ( 15 cd set ),encore software,,29.95,24.95,0
1053,2774,high school advantage 2008,middle school advantage premier edition ( 15 cd set ),encore,,39.99,24.95,0
1020,2774,elementary school advantage 2007,middle school advantage premier edition ( 15 cd set ),encore software,,29.99,24.95,0
955,851,turbocad mac 3d for mac,imsi design llc turbocad mac 3d,imsi,,249.99,204.67,1
955,892,turbocad mac 3d for mac,sims 2 pets for mac,imsi,,249.99,34.99,0
955,2452,turbocad mac 3d for mac,sound studio 3 for mac,imsi,,249.99,79.99,0
1266,2452,sony sound forge audio studio 8,sound studio 3 for mac,sony-pictures-digital-entertainment,,69.99,79.99,0
1232,2452,sound forge 9.0,sound studio 3 for mac,sony media,,399.96,79.99,0
479,2452,sound studio 3 : record edit add effects to audio ( mac ),sound studio 3 for mac,freeverse software,,79.99,79.99,1
512,784,microsoft windows xp professional upgrade with sp2,individual software prm-wn5 professor teaches windows xp,microsoft software,individual software,199.99,24.99,0
1004,784,professor teaches excel & word,individual software prm-wn5 professor teaches windows xp,individual software,individual software,19.99,24.99,0
512,2252,microsoft windows xp professional upgrade with sp2,windows sbs premium 2003 r2 upgrade cd/dvd 5clt microsoft t75-01256,microsoft software,,199.99,531.25,0
443,2252,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,windows sbs premium 2003 r2 upgrade cd/dvd 5clt microsoft t75-01256,microsoft,,709.0,531.25,0
514,2252,microsoft windows vista ultimate upgrade [ dvd ],windows sbs premium 2003 r2 upgrade cd/dvd 5clt microsoft t75-01256,microsoft,,259.95,531.25,0
393,1767,microsoft visual studio test agent 2005 cd 1 processor license,130-00360 microsoft visual studio team edition 2005 for software architects complete pac,microsoft software,,5099.0,5121.98,0
1305,1767,microsoft visual studio professional w/msdn professional 2005 renewal,130-00360 microsoft visual studio team edition 2005 for software architects complete pac,microsoft software,,799.0,5121.98,0
816,1767,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),130-00360 microsoft visual studio team edition 2005 for software architects complete pac,microsoft,,10949.0,5121.98,0
541,1275,microsoft onenote 2007,microsoft open csf svr 3.0 b7n-00104,microsoft,,99.95,106184.0,0
613,3113,math missions : the amazing arcade adventure grades 3-5,math missions : the race to spectacle city arcade ( grades k-2 ),scholastic,,19.99,8.49,0
613,2894,math missions : the amazing arcade adventure grades 3-5,cluefinders 3rd grade adventures with adapt,scholastic,,19.99,9.95,0
576,2894,cluefinders 3rd grade adventures : mystery of mathra,cluefinders 3rd grade adventures with adapt,the learning company,,24.99,9.95,0
613,3041,math missions : the amazing arcade adventure grades 3-5,cluefinders 3rd grade adventures : mystery of mathra,scholastic,,19.99,10.95,0
406,3041,cluefinders 3rd grade,cluefinders 3rd grade adventures : mystery of mathra,the learning company,,,10.95,0
576,3041,cluefinders 3rd grade adventures : mystery of mathra,cluefinders 3rd grade adventures : mystery of mathra,the learning company,,24.99,10.95,0
613,3,math missions : the amazing arcade adventure grades 3-5,math missions : the amazing arcade adventure ( grades 3-5 ),scholastic,,19.99,12.95,0
326,3,math missions : the race to spectacle city arcade ( grades k-2 ),math missions : the amazing arcade adventure ( grades 3-5 ),scholastic,,29.95,12.95,0
576,3,cluefinders 3rd grade adventures : mystery of mathra,math missions : the amazing arcade adventure ( grades 3-5 ),the learning company,,24.99,12.95,0
654,1142,acrobat professional 8 ( windows ),resumemaker ( r ) professional ultimate,adobe,,273.0,39.99,0
1264,1142,punch ! professional home design suite,resumemaker ( r ) professional ultimate,punch ! software,,69.99,39.99,0
618,1142,pop-up stopper professional,resumemaker ( r ) professional ultimate,panicware,,29.99,39.99,0
1021,1142,resumemaker professional 12.0,resumemaker ( r ) professional ultimate,individual software,,29.99,39.99,0
654,3164,acrobat professional 8 ( windows ),adobe flash cs3 professional complete package 1 user academic cd windows,adobe,,273.0,229.0,0
208,3164,wasp bar code wasp bar code labeler complete package 3 users std cd -,adobe flash cs3 professional complete package 1 user academic cd windows,wasp technologies,,,229.0,0
654,2828,acrobat professional 8 ( windows ),avid liquid pro 7.0 video editing hardware/software bundle for windows professional editing software,adobe,,273.0,899.0,0
90,2828,emc retrospect 7.5 professional for windows upgrade,avid liquid pro 7.0 video editing hardware/software bundle for windows professional editing software,dantz,,,899.0,0
362,3099,national geographic photo gallery ( jewel case ),merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),topics entertainment,,9.99,9.59,0
777,3099,varmint hunter ( jewel case ),merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),encore,,9.99,9.59,0
575,3099,millionaire sports edition ( jewel case ),merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),disney interactive,,9.99,9.59,0
319,3099,poetry fiction and drama ( win/mac ) ( jewel case ),merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),fogware publishing,,9.99,9.59,0
365,3099,english literature basics ( win/mac ) ( jewel case ),merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),fogware publishing,,9.99,9.59,0
323,3099,geometry ( win/mac ) ( jewel case ),merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),fogware publishing,,9.99,9.59,0
112,3099,foreign policy & reform ( win/mac ) ( jewel case ),merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),fogware publishing,,9.99,9.59,0
383,3099,merriam-webster 's dictionary ( win/mac ) ( jewel case ),merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),fogware publishing,,9.99,9.59,1
395,3099,world history ( win/mac ) ( jewel case ),merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),fogware publishing,,9.99,9.59,0
1201,3099,learn english ( win/mac ) ( jewel case ),merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),fogware publishing,,9.99,9.59,0
354,3099,the universe ( win/mac ) ( jewel case ),merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),fogware publishing,,9.99,9.59,0
945,3099,classification & ecology ( win/mac ) ( jewel case ),merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),fogware publishing,,9.99,9.59,0
3,1280,peachtree by sage premium accounting for nonprofits 2007,peachtree ( r ) compatible continuous checks-accounting for windows 8.0-2004 version,sage software,,599.99,121.89,0
3,788,peachtree by sage premium accounting for nonprofits 2007,peachtree software vernfpm2008rt sage peachtree premium accounting 2008 for nonprofits multiple user financial management pc - free shipping,sage software,,599.99,1075.97,0
957,788,peachtree by sage premium accounting 2007 accountants ' edition,peachtree software vernfpm2008rt sage peachtree premium accounting 2008 for nonprofits multiple user financial management pc - free shipping,sage software,,499.99,1075.97,0
3,1312,peachtree by sage premium accounting for nonprofits 2007,peachtree ( r ) compatible continuous forms-accounting for windows 8.0-2004 version,sage software,,599.99,241.99,0
1244,1312,peachtree by sage pro accounting 2007,peachtree ( r ) compatible continuous forms-accounting for windows 8.0-2004 version,sage software,,169.99,241.99,0
3,1361,peachtree by sage premium accounting for nonprofits 2007,peachtree ( r ) compatible continuous checks-accounting for windows 8.0-2004 version,sage software,,599.99,121.89,0
660,235,usa/world extreme landscapes bundle,abacus usa/world extreme landscapes bundle,abacus,,39.95,38.43,1
660,2277,usa/world extreme landscapes bundle,abacus software s546 usa extreme landscapes for fs2004 and fs2002 3cd set,abacus,abacus software,39.95,28.99,0
660,2907,usa/world extreme landscapes bundle,abacus software s546 usa extreme landscapes for fs2004 and fs2002 3cd set,abacus,abacus software,39.95,28.99,0
660,2696,usa/world extreme landscapes bundle,abacus software s546 usa extreme landscapes for fs2004 and fs2002 3cd set,abacus,abacus software,39.95,28.99,0
1266,2614,sony sound forge audio studio 8,sony creative software sound forge audio studio v. 8.0 complete product,sony-pictures-digital-entertainment,,69.99,55.29,0
875,2614,century software tinyterm plus v. 4.0 complete product,sony creative software sound forge audio studio v. 8.0 complete product,century software,,,55.29,0
1238,2614,sound forge audio studio 9,sony creative software sound forge audio studio v. 8.0 complete product,sony media,,69.59,55.29,0
1266,2442,sony sound forge audio studio 8,sony media software cinescore soundtrack creation software audio software for video,sony-pictures-digital-entertainment,sony-pictures-digital-entertainment,69.99,179.95,0
852,2442,cinescore professional soundtrack edition,sony media software cinescore soundtrack creation software audio software for video,sony-pictures-digital-entertainment,sony-pictures-digital-entertainment,249.95,179.95,1
1266,1085,sony sound forge audio studio 8,sony media software sound forge 9 digital audio production suite music production software,sony-pictures-digital-entertainment,,69.99,299.95,0
1170,1085,steinberg cubase 4 digital audio software,sony media software sound forge 9 digital audio production suite music production software,steinberg,,999.99,299.95,0
827,1085,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,sony media software sound forge 9 digital audio production suite music production software,m-audio,,299.99,299.95,0
879,1085,sony sound forge 9 boxed upgrade,sony media software sound forge 9 digital audio production suite music production software,sony media,,232.05,299.95,0
1266,1089,sony sound forge audio studio 8,sony media software sound forge audio studio 9 software music production software,sony-pictures-digital-entertainment,,69.99,69.95,0
879,1089,sony sound forge 9 boxed upgrade,sony media software sound forge audio studio 9 software music production software,sony media,,232.05,69.95,0
441,1089,sony acid music studio,sony media software sound forge audio studio 9 software music production software,sony-pictures-digital-entertainment,,69.99,69.95,0
1266,2772,sony sound forge audio studio 8,sony acid music studio ( pc ),sony-pictures-digital-entertainment,,69.99,69.99,0
1225,2772,sony acid pro 6 professional music workstation,sony acid music studio ( pc ),sony-pictures-digital-entertainment,,499.95,69.99,0
1255,2772,sony acid pro 5,sony acid music studio ( pc ),sony,,399.95,69.99,0
441,2772,sony acid music studio,sony acid music studio ( pc ),sony-pictures-digital-entertainment,,69.99,69.99,0
1106,2772,zend studio 5.1 ( win/mac ),sony acid music studio ( pc ),zend-technologies-inc .,,299.0,69.99,0
1227,2772,sony super duper music looper,sony acid music studio ( pc ),sony-media-software,,19.99,69.99,0
1266,2615,sony sound forge audio studio 8,sony creative software sound forge audio studio v. 8.0 complete product,sony-pictures-digital-entertainment,,69.99,46.47,0
799,2615,hp dss software v. 4.0 complete package t1936aa ua0 ),sony creative software sound forge audio studio v. 8.0 complete product,hewlett-packard - ( consumables ),,630.36,46.47,0
1238,2615,sound forge audio studio 9,sony creative software sound forge audio studio v. 8.0 complete product,sony media,,69.59,46.47,0
132,1640,upgrade emc retrospect 7.5 multi server windows only,retrospect 7.5 prof win upg only pz24a0075,dantz,emc,,54.68,0
5,1640,emc retrospect 7.5 disk to disk windows,retrospect 7.5 prof win upg only pz24a0075,dantz,emc,,54.68,0
462,1640,emc retrospect 7.5 svr 1-client windows,retrospect 7.5 prof win upg only pz24a0075,dantz,emc,249.0,54.68,0
132,2538,upgrade emc retrospect 7.5 multi server windows only,emc insignia retrospect server client v. 7.5 complete package,dantz,,,181.97,0
5,2538,emc retrospect 7.5 disk to disk windows,emc insignia retrospect server client v. 7.5 complete package,dantz,,,181.97,0
462,2538,emc retrospect 7.5 svr 1-client windows,emc insignia retrospect server client v. 7.5 complete package,dantz,,249.0,181.97,1
132,1867,upgrade emc retrospect 7.5 multi server windows only,mz24a0075 emc insignia retrospect multi server v. 7.5 upgrade package unlimited,dantz,,,502.04,0
1284,2161,punch ! master landscape & home design,instant landscape design 3.0,punch ! software,,99.99,17.9,0
1105,2161,punch ! master landscape & home design,instant landscape design 3.0,punch ! software,,59.99,17.9,0
1185,2161,3d home architect landscape design deluxe version 9,instant landscape design 3.0,encore,,29.99,17.9,0
1257,2161,total 3d home & landscape design suite version 9,instant landscape design 3.0,individual software,,39.99,17.9,0
65,2161,custom landdesigner 3d design 7.0,instant landscape design 3.0,sierra on-line,,,17.9,0
1115,2161,punch ! master landscape professional & home design v 10.0,instant landscape design 3.0,punch ! software,,69.95,17.9,0
109,2161,instant immersion french 2.0,instant landscape design 3.0,topics entertainment,,29.99,17.9,0
52,2161,instant home design ( jewel case ),instant landscape design 3.0,topics entertainment,,9.99,17.9,0
1284,2510,punch ! master landscape & home design,punch software 26100 punch ! master landscape and home design ( small box ),punch ! software,punch software,99.99,45.99,0
1190,2510,punch ! professional home design,punch software 26100 punch ! master landscape and home design ( small box ),punch ! software,punch software,89.99,45.99,0
1257,2510,total 3d home & landscape design suite version 9,punch software 26100 punch ! master landscape and home design ( small box ),individual software,punch software,39.99,45.99,0
779,2510,3d home architect landscape v. 8 by encore software,punch software 26100 punch ! master landscape and home design ( small box ),encore software,punch software,39.99,45.99,0
1115,2510,punch ! master landscape professional & home design v 10.0,punch software 26100 punch ! master landscape and home design ( small box ),punch ! software,punch software,69.95,45.99,0
867,2510,punch ! ultimate deck and landscape,punch software 26100 punch ! master landscape and home design ( small box ),punch ! software,punch software,29.0,45.99,0
837,2606,adobe photoshop cs3 extended upgrade [ mac ],adobe photoshop cs3 extended software full version for macintosh,adobe,,349.0,969.0,0
517,2606,adobe photoshop cs3 [ mac ],adobe photoshop cs3 extended software full version for macintosh,adobe,,649.0,969.0,0
536,2606,adobe photoshop elements 4.0 ( mac ),adobe photoshop cs3 extended software full version for macintosh,adobe,,89.99,969.0,0
837,1151,adobe photoshop cs3 extended upgrade [ mac ],adobe photoshop cs3 extended complete package 1 user academic cd windows,adobe,,349.0,279.0,0
517,1151,adobe photoshop cs3 [ mac ],adobe photoshop cs3 extended complete package 1 user academic cd windows,adobe,,649.0,279.0,0
208,1151,wasp bar code wasp bar code labeler complete package 3 users std cd -,adobe photoshop cs3 extended complete package 1 user academic cd windows,wasp technologies,,,279.0,0
839,1151,adobe photoshop cs3 extended,adobe photoshop cs3 extended complete package 1 user academic cd windows,adobe,,999.0,279.0,0
264,1151,adobe photoshop cs3 extended [ mac ],adobe photoshop cs3 extended complete package 1 user academic cd windows,adobe,,999.0,279.0,0
689,659,family tree maker version 16 collectors edition,abacus aircraft collectors second edition,encore software,,,17.55,0
29,659,family tree maker 11.2 collector 's edition,abacus aircraft collectors second edition,encore,,109.95,17.55,0
1316,659,aircraft collector 's second edition,abacus aircraft collectors second edition,abacus,,19.95,17.55,1
784,659,axis & allies collector 's edition,abacus aircraft collectors second edition,encore,,19.99,17.55,0
689,3207,family tree maker version 16 collectors edition,family tree maker 16 collectors edition,encore software,,,99.99,0
309,3207,family tree maker version 16 deluxe,family tree maker 16 collectors edition,encore,,69.95,99.99,0
1069,3207,hasbro family game collection 2006,family tree maker 16 collectors edition,encore software,,19.99,99.99,0
1316,3207,aircraft collector 's second edition,family tree maker 16 collectors edition,abacus,,19.95,99.99,0
689,1103,family tree maker version 16 collectors edition,chatchecker family edition,encore software,,,29.99,0
29,1103,family tree maker 11.2 collector 's edition,chatchecker family edition,encore,,109.95,29.99,0
790,1103,scrabble champion edition,chatchecker family edition,encore,,19.95,29.99,0
889,1103,scrabble champion edition,chatchecker family edition,encore,,19.95,29.99,0
689,3102,family tree maker version 16 collectors edition,family tree maker version 16 deluxe ( 10870 ),encore software,,,57.59,0
29,3102,family tree maker 11.2 collector 's edition,family tree maker version 16 deluxe ( 10870 ),encore,,109.95,57.59,0
309,3102,family tree maker version 16 deluxe,family tree maker version 16 deluxe ( 10870 ),encore,,69.95,57.59,1
711,3102,family tree maker 2008 platinum,family tree maker version 16 deluxe ( 10870 ),encore,,99.95,57.59,0
44,3022,instant immersion language lab deluxe edition,instant immersion 33 languages,topics entertainment,,,47.36,0
176,3022,instant immersion japanese ( audio book ),instant immersion 33 languages,topics entertainment,,,47.36,0
731,3022,instant immersion italian platinum,instant immersion 33 languages,topics entertainment,,129.99,47.36,0
991,3022,instant immersion spanish audio deluxe,instant immersion 33 languages,topics entertainment,,39.95,47.36,0
599,3022,instant immersion french deluxe 2.0,instant immersion 33 languages,topics entertainment,,49.99,47.36,0
558,3022,instant immersion spanish 2.0,instant immersion 33 languages,topics entertainment,,29.99,47.36,0
1353,3022,instant immersion italian deluxe v2 .0 ( large box ),instant immersion 33 languages,topics entertainment,,29.99,47.36,0
1341,3022,instant immersion hawaiian audio,instant immersion 33 languages,topics entertainment,,,47.36,0
678,3022,instant immersion german v2 .0 ( pc & mac ),instant immersion 33 languages,topics entertainment,,29.99,47.36,0
971,3022,instant immersion ingles audio deluxe,instant immersion 33 languages,topics entertainment,,,47.36,0
1321,3022,instant immersion american sign language win/mac,instant immersion 33 languages,topics entertainment,,9.99,47.36,0
109,3022,instant immersion french 2.0,instant immersion 33 languages,topics entertainment,,29.99,47.36,0
981,3022,instant immersion italian v2 .0 ( large box ),instant immersion 33 languages,topics entertainment,,29.99,47.36,0
1329,3022,instant immersion translator deluxe 2.0,instant immersion 33 languages,topics entertainment,,49.99,47.36,0
78,288,emedia intermediate guitar method os x,emedia music corp emedia intermediate guitar method,emedia,,59.99,49.21,0
181,288,emedia rock guitar method,emedia music corp emedia intermediate guitar method,emedia,,39.99,49.21,0
78,234,emedia intermediate guitar method os x,emedia music corp emedia guitar basics,emedia,,59.99,16.64,0
1332,234,emedia blues guitar legends,emedia music corp emedia guitar basics,emedia,,29.94,16.64,0
181,234,emedia rock guitar method,emedia music corp emedia guitar basics,emedia,,39.99,16.64,0
82,234,emedia essential bass guitar,emedia music corp emedia guitar basics,emedia,,19.95,16.64,0
1306,234,emedia guitarpro 5 win/mac,emedia music corp emedia guitar basics,emedia,,59.99,16.64,0
78,1607,emedia intermediate guitar method os x,emedia eg03014 bass method os x,emedia,emedia,59.99,53.99,0
181,1607,emedia rock guitar method,emedia eg03014 bass method os x,emedia,emedia,39.99,53.99,0
1250,1607,emedia piano and keyboard method volume 1,emedia eg03014 bass method os x,emedia,emedia,59.99,53.99,0
86,1607,emedia bass method win/mac,emedia eg03014 bass method os x,emedia,emedia,59.99,53.99,1
78,1602,emedia intermediate guitar method os x,emedia eg04025 intermediate guitar method complete package,emedia,emedia,59.99,53.99,1
1101,2889,steinberg cubase studio 4,steinberg studio case 2 music production system educational discount music production software,steinberg,,499.99,164.95,0
827,2889,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,steinberg studio case 2 music production system educational discount music production software,m-audio,,299.99,164.95,0
722,2889,steinberg nuendo 3 digital audio software,steinberg studio case 2 music production system educational discount music production software,steinberg,,2499.0,164.95,0
1127,2889,steinberg sequel ( pc or mac ) music creation & performance software,steinberg studio case 2 music production system educational discount music production software,steinberg,,129.0,164.95,0
1101,2250,steinberg cubase studio 4,steinberg cubase studio 4 software educational discount music production software,steinberg,,499.99,179.95,0
1127,2250,steinberg sequel ( pc or mac ) music creation & performance software,steinberg cubase studio 4 software educational discount music production software,steinberg,,129.0,179.95,0
863,2250,cubase se3 educational edition,steinberg cubase studio 4 software educational discount music production software,steinberg,,,179.95,0
1101,2198,steinberg cubase studio 4,steinberg wavelab studio 6 audio editing software music production software,steinberg,steinberg-media-technologies,499.99,299.95,0
1170,2198,steinberg cubase 4 digital audio software,steinberg wavelab studio 6 audio editing software music production software,steinberg,steinberg-media-technologies,999.99,299.95,0
827,2198,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,steinberg wavelab studio 6 audio editing software music production software,m-audio,steinberg-media-technologies,299.99,299.95,0
1127,2198,steinberg sequel ( pc or mac ) music creation & performance software,steinberg wavelab studio 6 audio editing software music production software,steinberg,steinberg-media-technologies,129.0,299.95,0
1101,2392,steinberg cubase studio 4,steinberg cubase 4 software educational discount music production software,steinberg,,499.99,349.95,0
722,2392,steinberg nuendo 3 digital audio software,steinberg cubase 4 software educational discount music production software,steinberg,,2499.0,349.95,0
1101,2156,steinberg cubase studio 4,steinberg cubase 4 software music production software,steinberg,,499.99,799.99,0
1170,2156,steinberg cubase 4 digital audio software,steinberg cubase 4 software music production software,steinberg,,999.99,799.99,1
722,2156,steinberg nuendo 3 digital audio software,steinberg cubase 4 software music production software,steinberg,,2499.0,799.99,0
1101,1368,steinberg cubase studio 4,steinberg cubase studio 4 software music production software,steinberg,,499.99,399.99,1
1170,1368,steinberg cubase 4 digital audio software,steinberg cubase studio 4 software music production software,steinberg,,999.99,399.99,0
827,1368,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,steinberg cubase studio 4 software music production software,m-audio,,299.99,399.99,0
722,1368,steinberg nuendo 3 digital audio software,steinberg cubase studio 4 software music production software,steinberg,,2499.0,399.99,0
1127,1368,steinberg sequel ( pc or mac ) music creation & performance software,steinberg cubase studio 4 software music production software,steinberg,,129.0,399.99,0
944,2564,registry mechanic by encore software,encore software 11253 brain food games : cranium collection 2006 sb cs by encore,encore software,,46.52,17.97,0
1037,2564,brain food games : cranium collection 2006,encore software 11253 brain food games : cranium collection 2006 sb cs by encore,encore,,19.95,17.97,0
455,2564,brainfood games cranium collection 2006,encore software 11253 brain food games : cranium collection 2006 sb cs by encore,encore software,,19.99,17.97,1
944,2081,registry mechanic by encore software,encore software 13781 westward,encore software,,46.52,17.97,0
944,774,registry mechanic by encore software,encore software 10598 registry mechanic win 98 me 2000 xp,encore software,,46.52,26.97,0
932,774,registry mechanic 5.x pc system repair,encore software 10598 registry mechanic win 98 me 2000 xp,pc tools,,29.95,26.97,1
944,2276,registry mechanic by encore software,encore software 10599 encore registry mechanic v. 5.1 complete product utility 1 user ( s ) complete product standard pc,encore software,,46.52,25.97,1
875,2276,century software tinyterm plus v. 4.0 complete product,encore software 10599 encore registry mechanic v. 5.1 complete product utility 1 user ( s ) complete product standard pc,century software,,,25.97,0
944,2079,registry mechanic by encore software,encore software 14131 wheel of fortune deluxe,encore software,,46.52,17.97,0
1018,2079,wheel of fortune deluxe,encore software 14131 wheel of fortune deluxe,encore,,19.99,17.97,0
944,757,registry mechanic by encore software,encore software 11140 fate win 2000 xp,encore software,,46.52,18.97,0
944,2083,registry mechanic by encore software,encore software 11141 fate sb cs by wild games,encore software,,46.52,17.97,0
1078,2083,3d home architect home v. 8 by encore software,encore software 11141 fate sb cs by wild games,encore software,,39.99,17.97,0
944,240,registry mechanic by encore software,encore inc registry mechanic 6.0,encore software,,46.52,25.49,0
944,801,registry mechanic by encore software,onone software smartscale software,encore software,,46.52,189.99,0
829,801,avid liquid vs 7 software,onone software smartscale software,avid technology,,888.75,189.99,0
944,2071,registry mechanic by encore software,encore software 13791 super granny 3,encore software,,46.52,17.97,0
1038,2071,printmaster 17 gold by encore software,encore software 13791 super granny 3,encore software,,30.66,17.97,0
1001,2071,printmaster 17 platinum by encore software,encore software 13791 super granny 3,encore software,,39.99,17.97,0
880,2071,super granny 3,encore software 13791 super granny 3,encore software,,19.99,17.97,0
944,3212,registry mechanic by encore software,software,encore software,,46.52,621.99,0
1170,3212,steinberg cubase 4 digital audio software,software,steinberg,,999.99,621.99,0
751,3212,project x project management software,software,marware,,199.95,621.99,0
829,3212,avid liquid vs 7 software,software,avid technology,,888.75,621.99,0
67,3212,netgear vpn01l vpn client software,software,netgear,,89.99,621.99,0
944,175,registry mechanic by encore software,encore inc registry mechanic,encore software,,46.52,25.49,0
932,175,registry mechanic 5.x pc system repair,encore inc registry mechanic,pc tools,,29.95,25.49,1
944,2040,registry mechanic by encore software,encore software 14111 jeopardy! deluxe,encore software,,46.52,17.97,0
1038,2040,printmaster 17 gold by encore software,encore software 14111 jeopardy! deluxe,encore software,,30.66,17.97,0
786,2040,jeopardy! deluxe,encore software 14111 jeopardy! deluxe,encore,,19.99,17.97,0
944,2539,registry mechanic by encore software,encore software 11770 risk ii win 95 98,encore software,,46.52,7.69,0
944,153,registry mechanic by encore software,macspeech ilisten software,encore software,,46.52,99.99,0
829,153,avid liquid vs 7 software,macspeech ilisten software,avid technology,,888.75,99.99,0
944,2093,registry mechanic by encore software,encore software 10691 the print shop 22 sb cs by the print shop,encore software,,46.52,25.97,0
1038,2093,printmaster 17 gold by encore software,encore software 10691 the print shop 22 sb cs by the print shop,encore software,,30.66,25.97,0
946,2093,the print shop 21 deluxe by broderbund,encore software 10691 the print shop 22 sb cs by the print shop,encore software,,,25.97,0
1110,2093,the print shop 22 pro publisher deluxe sb cs by the print shop,encore software 10691 the print shop 22 sb cs by the print shop,encore software,,99.95,25.97,0
1076,2093,the print shop 22 sb cs by the print shop,encore software 10691 the print shop 22 sb cs by the print shop,encore software,,,25.97,1
881,2093,the print shop 22 deluxe sb cs by the print shop,encore software 10691 the print shop 22 sb cs by the print shop,encore software,,49.95,25.97,0
1001,2093,printmaster 17 platinum by encore software,encore software 10691 the print shop 22 sb cs by the print shop,encore software,,39.99,25.97,0
1056,2093,the print shop 21 standard by broderbund,encore software 10691 the print shop 22 sb cs by the print shop,encore software,,,25.97,0
986,2238,cubase 4 competitive crossgrade,steinberg cubase studio 4 software competitive crossgrade music production software,steinberg ( yamaha ),,549.99,199.99,1
1170,2238,steinberg cubase 4 digital audio software,steinberg cubase studio 4 software competitive crossgrade music production software,steinberg,,999.99,199.99,0
827,2238,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,steinberg cubase studio 4 software competitive crossgrade music production software,m-audio,,299.99,199.99,0
722,2238,steinberg nuendo 3 digital audio software,steinberg cubase studio 4 software competitive crossgrade music production software,steinberg,,2499.0,199.99,0
95,1630,autocad 2007 courseware customizing the interface,autocad 2007 coursewarecustomizing the interface,autodesk psg,,47.95,39.69,1
759,1949,humorous greeting card factory,nova development ghw humorous greeting card factory,nova development,nova development,29.99,29.99,1
759,1178,humorous greeting card factory,art explosion ( r ) greeting card factory ( r ) deluxe 6.0,nova development,,29.99,49.99,0
