ltable_id,rtable_id,ltable_Song_Name,rtable_Song_Name,ltable_Artist_Name,rtable_Artist_Name,ltable_Album_Name,rtable_Album_Name,ltable_Genre,rtable_Genre,ltable_Price,rtable_Price,ltable_CopyRight,rtable_CopyRight,ltable_Time,rtable_Time,ltable_Released,rtable_Released,label
5515,9835,Before She Does ( Live ),Pledge Allegiance To The Hag ( Live ),Eric Church,Eric Church,Caught In the Act ( Live ),Caught In The Act : Live,"Country , Music , Contemporary Country , Urban Cowboy",Country,$ 1.29,$ 1.29,"‰ ãÑ 2013 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",( C ) 2013 EMI Records Nashville,3:42,4:55,5-Apr-13,"April 5 , 2013",0
311,22308,Lifted ( feat . Emeli Sand ' © & Professor Green ),La La La [ feat . Sam Smith ],Naughty Boy,Naughty Boy,Hotel Cabana ( Deluxe Version ),Hotel Cabana [ Explicit ],"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",Pop,$ 1.29,$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,3:42,6-May-14,"May 6 , 2014",0
325,22311,Lifted ( feat . Emeli Sand ' © & Professor Green ),Pluto [ feat . Wretch 32 ],Naughty Boy,Naughty Boy,Hotel Cabana ( Deluxe Version ),Hotel Cabana [ Explicit ],"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",Pop,$ 1.29,$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,3:58,6-May-14,"May 6 , 2014",0
3574,53962,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )",Man of the Year ( feat . Lil Wayne ) [ Explicit ],Flo Rida,Flo Rida,"Only One Flo , Pt. 1",Welcome to Flo Rida [ Explicit ],"Hip-Hop/Rap , Music , Rap , Dirty South",Rap & Hip-Hop,$ 1.29,$ 0.99,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2015 CMG Records,3:36,3:01,24-Nov-10,"April 6 , 2015",0
3507,23084,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ]","I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ]",Flo Rida,Flo Rida,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ] - Single","I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ]","Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:19,4:27,10-Jul-15,"June 23 , 2015",1
1570,27494,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Fly From The Inside,Shinedown,Shinedown,The Sound of Madness ( Deluxe Edition ),Leave A Whisper ( Deluxe ),"Rock , Music , Alternative , Grunge , Metal , Hard Rock",Rock,$ 1.29,$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,2015 Mad Decent,3:47,3:55,24-Jun-08,"May 27 , 2003",0
3398,7369,True Colors ( feat . Nicki Minaj ),Still Down ( feat . Chevy Woods & Ty Dolla $ ign ) [ Explicit ],Wiz Khalifa,Wiz Khalifa,Blacc Hollywood,Blacc Hollywood ( Deluxe ) [ Explicit ],"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",Rap & Hip-Hop,$ 1.29,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,4:16,19-Aug-14,"August 19 , 2014",0
2375,3581,The Tin Man,The Tin Man,Kenny Chesney,Kenny Chesney,All I Need to Know,All I Need To Know,"Country , Music , Urban Cowboy , Contemporary Country",Country,$ 0.99,$ 0.99,"1995 , BMG Entertainment",2014 Scotty 2 Music Ascap,3:25,3:26,13-Jun-95,"June 13 , 1995",1
5985,38096,Faith In Love,Love Needs A Holiday,Reba McEntire & Rascal Flatts,Reba McEntire,Reba Duets,Reba # 1 's,"Country , Music , Honky Tonk , Contemporary Country","Country , Contemporary Country",$ 1.29,$ 0.99,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.","( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",3:47,3:13,18-Sep-07,"November 22 , 2005",0
2959,7497,Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ],Blame ( Burns Remix ),Calvin Harris,Calvin Harris feat . John Newman,Thinking About You ( feat . Ayah Marar ) [ Remixes ],Blame ( Remixes ),"Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,2013 Sony Music Entertainment UK Limited,2013 1i Music,5:42,4:17,2-Aug-13,"November 10 , 2014",0
416,33321,Nothing Would Be Better,Nothing Would Be Better,Nick Jonas,Nick Jonas,Nick Jonas,Nick Jonas ( Deluxe ) [ Explicit ],"Pop , Music , Christian & Gospel , Gospel , Pop/Rock , Teen Pop , Rock",Pop,$ 1.29,$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC","( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",4:34,4:34,10-Nov-14,"November 10 , 2014",1
3440,34314,Medicated ( feat . Chevy Woods & Juicy J ),It 's Nothin ( feat . 2 Chainz ) [ Explicit ],Wiz Khalifa,Wiz Khalifa,O.N.I.F.C.,O.N.I.F.C. [ Explicit ],"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",Rap & Hip-Hop,$ 1.29,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:30,3:47,4-Dec-12,"December 4 , 2012",0
1301,28063,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],Listen ( feat . John Legend ),David Guetta,David Guetta,Listen ( Deluxe Version ),Listen,"Dance , Music , Rock , House , Electronic , French Pop",Dance & Electronic,$ 1.29,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",2015 If Moving Your Mine,3:20,3:46,24-Nov-14,"November 24 , 2014",0
3870,23901,Going Away For a While,Going Away For A While,Brett Eldredge,Brett Eldredge,Illinois,Illinois,"Country , Music , Contemporary Country , Honky Tonk , Traditional Country",Country,$ 1.29,$ 1.29,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,( c ) Phonotype,3:13,3:15,11-Sep-15,"September 11 , 2015",1
1669,52916,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Save Me [ Acoustic ],Shinedown,Shinedown,Leave a Whisper ( Deluxe Version ),Us And Them ( Deluxe ) [ Explicit ],"Rock , Music , Hard Rock , Alternative",Rock,$ 1.29,$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,2015 Real Sounds,3:59,3:22,27-May-03,"October 4 , 2005",0
4678,41114,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],Febreze ( feat . 2 Chainz ) [ Explicit ],Skrillex & Diplo,"Skrillex , Diplo",Skrillex and Diplo Present Jack '``,Skrillex and Diplo present Jack ÌÏ [ Explicit ],"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",Dance & Electronic,$ 1.29,$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,2012 Knight Skreams,3:30,3:34,24-Feb-15,"February 24 , 2015",0
1316,9940,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],Ai n't Got Nothing ( Album Version ( Edited ) ) [ feat . Lil Boosie ] [ Clean ],David Guetta,David Banner,Listen ( Deluxe Version ),Certified ( Edited Version ),"Dance , Music , Rock , House , Electronic , French Pop",Rap & Hip-Hop,$ 1.29,$ 0.99,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","( C ) 2014 Island Records , a division of UMG Recordings , Inc.",3:20,3:52,24-Nov-14,"September 20 , 2005",0
5695,37659,Jump ( feat . Nelly Furtado ),"Yayo [ Feat . Brisco , Billy Blue , Ball Greezy , Rick Ross , Red Eyezz , Bred , Pitbull & Ace Hood ] ( Amended Bonus Version )",Flo Rida,Flo Rida,R.O.O.T.S. ( Deluxe Version ),R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],"Hip-Hop/Rap , Music",Rap & Hip-Hop,$ 1.29,$ 1.29,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",3:28,7:53,30-Mar-09,"March 30 , 2009",0
6289,47836,A Wake ( feat . Evan Roman ),Thrift Shop ( feat . Wanz ) [ Explicit ],Macklemore & Ryan Lewis,Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),The Heist [ Explicit ],"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",Rap & Hip-Hop,$ 1.29,$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",2014 Selena Garcia & Steven Gomez,3:46,3:55,1-Aug-12,"October 9 , 2012",0
4743,41115,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],To ÌÏ ( feat . AlunaGeorge ),Skrillex & Diplo,"Skrillex , Diplo",Skrillex and Diplo Present Jack '``,Skrillex and Diplo present Jack ÌÏ [ Explicit ],"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",Dance & Electronic,$ 1.29,$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,2012 Knight Skreams,3:30,3:57,24-Feb-15,"February 24 , 2015",0
426,33282,Closer ( feat . Mike Posner ),Closer [ feat . Mike Posner ] [ Clean ],Nick Jonas,Nick Jonas,Nick Jonas ( Deluxe ),Nick Jonas ( Deluxe ) [ Clean ],"Pop , Music , Rock , Pop/Rock",Pop,$ 1.29,$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC","( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",3:48,3:48,10-Nov-14,"November 10 , 2014",1
498,29283,Firefly ( Bravado Dubstep Remix ),Firefly ( Bravado Dubstep Remix ),Ed Sheeran,Ed Sheeran,Loose Change,Loose Change,"Singer/Songwriter , Music , Contemporary Singer/Songwriter , Rock , Adult Alternative",Pop,$ 1.29,$ 1.29,2010 All tracks ( p ) 2010 Paw Print Records under exclusive license to Warner Music UK Limited except for track 1 ( p ) 2011Paw Print Records under exclusive license to Warner Music UK Limited,( C ) 2007 Geffen Records/Mosley Music Group LLC,4:29,4:29,9-Dec-11,"December 9 , 2011",1
6011,47246,Dance In the Dark,Just Dance [ feat . Colby O'Donis ],Lady Gaga,Lady Gaga,The Fame Monster ( Deluxe Version ),The Fame Monster ( Deluxe ),"Pop , Music",Pop,$ 1.29,$ 0.99,‰ ãÑ 2014 Interscope Records,( C ) 2009 Interscope Records,4:48,4:01,5-Aug-14,"November 23 , 2009",0
6851,39325,Wake Up,Roll Up [ Clean ],Wiz Khalifa,Wiz Khalifa,Rolling Papers ( Deluxe Version ),Rolling Papers [ Clean ],"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",Rap & Hip-Hop,$ 1.29,$ 1.29,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:46,3:47,28-Mar-11,"March 28 , 2011",0
5201,22909,Hold Up ( feat . T Streets ),Wowzerz ( Album Version ( Explicit ) ) [ feat . Trina ] [ Explicit ],Lil Wayne & T Streets,Lil Wayne,I Am Not a Human Being,I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ],"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",Rap & Hip-Hop,$ 1.29,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,2005 Secretly Canadian,4:10,3:45,15-Nov-10,"March 26 , 2013",0
969,41979,Speak Now - World Tour Live Concert ( Live 2011 ),Long Live,Taylor Swift,Taylor Swift,Speak Now - World Tour Live,Speak Now,"Country , Music , Rock , Contemporary Country , Honky Tonk","Country , Country Rock , Pop , Rock",Album Only,$ 1.29,"2011 Big Machine Records , LLC .","( C ) 2010 Big Machine Records , LLC .",2:09:26,5:17,21-Nov-11,"October 25 , 2010",0
1558,41579,Second Chance ( Live Acoustic from Kansas City ),Left Out ( Live From Washington State ),Shinedown,Shinedown,Somewhere In the Stratosphere ( Live ),Somewhere In The Stratosphere,"Rock , Music , Metal , Alternative , Hard Rock",Rock,$ 1.29,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,( C ) 2005 MCA Nashville,5:06,5:54,18-Apr-11,"April 18 , 2011",0
6762,51437,"The Birds , Pt. 1",The Birds Pt. 2 ( Album Version ( Edited ) ) [ Clean ],The Weeknd,The Weeknd,Trilogy,Trilogy ( Edited Version ) [ Clean ],"R&B / Soul , Music , Rock , Contemporary R&B",R&B,$ 1.29,$ 1.29,"‰ ãÑ 2012 XO & co. , Inc.","( C ) 2013 XO & co. , Inc.",3:34,5:53,13-Nov-12,"September 18 , 2015",0
1156,34921,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],It 's The Way You Love Me ( Feat . Kelly Rowland ; Continuous Mix Version ),David Guetta,David Guetta,Listen ( Deluxe Version ),One Love ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",Dance & Electronic,$ 1.29,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:20,4:11,24-Nov-14,"August 21 , 2009",0
1685,23820,Best of Cr247,50 Shades of Crazy,Chase Rice,Chase Rice,Ignite the Night ( Party Edition ),Ignite the Night,"Country , Music , Urban Cowboy , Contemporary Country",Country,Album Only,$ 1.29,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .","( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",6:57,3:10,19-Aug-14,"August 19 , 2014",0
368,19176,Get Free ( Andy C remix ),Break Free [ feat . Zedd ],Major Lazer,Major Lazer,Get Free - Single,Get It : Hip-Hop & Pop for Now [ Explicit ],"Electronic , Music , Dance , Rock , Electronica",Dance & Electronic,$ 1.29,$ 1.29,2013 Secretly Canadian / Mad Decent,2013 Secretly Canadian / Mad Decent,5:31,3:34,27-Feb-13,,0
3527,54789,Good Feeling ( Seductive Remix ),Wild Ones ( Feat . Sia ) ( Maison & Dragen Remix ),Flo Rida,Flo Rida,Good Feeling ( Remixes ),Wild Ones ( Feat . Sia ) [ Remixes Pt. 2 ],"Dance,Music,Hip-Hop / Rap , Rap , Electronic","Dance & Electronic , House",$ 1.29,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc.",4:45,6:06,15-Nov-11,"April 24 , 2012",0
5122,34113,From Time ( feat . Jhene Aiko ),From Time [ feat . JhenÌ © Aiko ] [ Explicit ],Drake,Drake,Nothing Was the Same,Nothing Was The Same [ Explicit ],"Hip-Hop/Rap , Music , Rap , Hardcore Rap , R&B / Soul , Contemporary R&B",Rap & Hip-Hop,$ 1.29,$ 1.29,‰ ãÑ 2013 Cash Money Records Inc.,( C ) 2013 Cash Money Records Inc.,5:22,5:22,24-Sep-13,"September 24 , 2013",1
3421,34320,Remember You ( feat . The Weeknd ),Remember You ( feat . The Weeknd ) [ Explicit ],Wiz Khalifa,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),O.N.I.F.C. [ Explicit ],"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",Rap & Hip-Hop,$ 1.99,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4:49,4-Dec-12,"December 4 , 2012",1
1069,11277,Boiling ( Medlar Remix ),Boiling ( Medlar Remix ),Disclosure,Disclosure,Control,Control,"Electronic , Music , Dance",Dance & Electronic,$ 1.29,$ 0.89,2013 Greco-Roman Ltd,2013 Greco-Roman Ltd,5:52,5:52,2-Apr-13,"April 2 , 2013",1
310,22304,Lifted ( feat . Emeli Sand ' © & Professor Green ),Think About It [ feat . Wiz Khalifa ] [ Explicit ],Naughty Boy,Naughty Boy,Hotel Cabana ( Deluxe Version ),Hotel Cabana [ Explicit ],"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",Pop,$ 1.29,$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,3:05,6-May-14,"May 6 , 2014",0
4587,26140,Billy,Billy,Keith Urban,Keith Urban,In the Ranch,Keith Urban In The Ranch,"Country , Music , Honky Tonk , Contemporary Country",Country,$ 1.29,$ 1.29,1997 Capitol Nashville,( c ) 1997 Capitol Nashville,3:46,3:46,1997,"February 10 , 2004",1
5161,34090,The Motto ( Bonus Track ) [ feat . Lil Wayne ],Too Much [ feat . Sampha ] [ Explicit ],Drake,Drake,Take Care ( Deluxe Version ),Nothing Was The Same ( Deluxe ) [ Explicit ],"Hip-Hop/Rap , Music",Rap & Hip-Hop,$ 1.29,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,( C ) 2013 Cash Money Records Inc.,3:01,4:21,15-Nov-11,"September 24 , 2013",0
2301,1238,Because of Your Love,Hurry Up Love,Kenny Chesney,Kenny Rogers,Greatest Hits,49 All Time Greatest Hits,"Country , Music , Contemporary Country , Urban Cowboy","Country , Traditional Country , Cowboy",$ 0.99,$ 0.89,2000 BMG Entertainment,( c ) 2008 Goldenlane Records,4:16,2:29,26-Sep-00,"August 1 , 2008",0
6876,13612,Sumthin Like This Night ( feat . Gorillaz ),This Weed Iz Mine ( Feat . Wiz Khalifa ) [ Explicit ],Snoop Dogg & Gorillaz,Snoop Dogg,Doggumentary,Doggumentary [ Explicit ],"Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap","Rap & Hip-Hop , West Coast",$ 1.29,$ 1.29,"‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .","( C ) 2011 Capitol Records , LLC",3:37,3:43,29-Mar-11,"March 29 , 2011",0
2394,29834,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ),Kenny Chesney & Willie Nelson,Kenny Chesney,Lucky Old Sun,Lucky Old Sun [ + video ],"Country , Music , Contemporary Country , Honky Tonk",Country,$ 0.99,$ 0.99,"2008 Blue Chair Records , LLC","( P ) 2008 Blue Chair Records , LLC and BMG Music",4:16,4:16,2008,"April 24 , 2012",1
3341,7371,Remember You ( feat . The Weeknd ),True Colors ( feat . Nicki Minaj ) [ Explicit ],Wiz Khalifa,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),Blacc Hollywood ( Deluxe ) [ Explicit ],"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",Rap & Hip-Hop,$ 1.99,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:20,4:15,4-Dec-12,"August 19 , 2014",0
2653,44051,From This Dream,Tattoos On This Town [ Explicit ],Little Big Town,Like Tattoos On This Town,Little Big Town,Tattoos On This Town - Single ( Jason Aldean Tribute ) [ Explicit ],"Country , Music , Urban Cowboy , Honky Tonk , Contemporary Country",Country,$ 0.99,$ 0.99,2002 SONY BMG MUSIC ENTERTAINMENT,2012 Music Club,4:27,3:28,7-May-02,"June 14 , 2012",0
3409,7357,We Dem Boyz,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ]",Wiz Khalifa,Wiz Khalifa,Blacc Hollywood ( Deluxe Version ),Blacc Hollywood ( Deluxe ) [ Explicit ],"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",Rap & Hip-Hop,$ 1.99,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,5:19,19-Aug-14,"August 19 , 2014",0
264,53050,VHS Outro ( Interlude ),Moving Day ( Interlude ),X Ambassadors,X Ambassadors,VHS,VHS [ Explicit ],"Alternative , Music , Rock , Adult Alternative",Alternative Rock,$ 1.29,$ 1.29,2015 KIDinaKORNER/Interscope Records,( C ) 2015 KIDinaKORNER/Interscope Records,1:25,0:19,30-Jun-15,"June 30 , 2015",0
2702,17183,Whateva ( feat . Monty ),How We Do Things ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap,Fetty Wap ( Deluxe ),Fetty Wap [ Clean ],"Hip-Hop/Rap , Music , Rap",Rap & Hip-Hop,Album Only,$ 1.29,2015 300 Entertainment/RGF Productions,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,3:31,,"September 25 , 2015",0
6282,47824,Same Love ( feat . Mary Lambert ),"White Walls ( feat . ScHoolboy Q , Hollis ) [ Explicit ]",Macklemore & Ryan Lewis,Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),The Heist [ Deluxe Edition ] [ Explicit ],"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",Rap & Hip-Hop,$ 1.29,$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",2014 Selena Garcia & Steven Gomez,5:20,3:40,1-Aug-12,"October 9 , 2012",0
1750,54953,Get Low ( Neo Fresco Remix ),Woman Like Me ( Dillon Francis Remix ),Dillon Francis & DJ Snake,"Willy Joy , Flosstradamus , Dillon Francis , Bird Peterson , Cousin Cole , Flinch",Get Low ( Remixes ) - EP,Woman Like Me Remixes,"Dance , Music",Dance & Electronic,$ 1.29,$ 0.99,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",( c ) 2011 Copyright Top Billin,4:42,5:22,2-Jun-15,"September 30 , 2011",0
3264,25857,Judas ( Royksopp 's 30 Pieces Remix ),Just Dance ( RedOne Remix ),Lady Gaga,Lady Gaga,Born This Way ( The Remix ),Just Dance ( Remix EP pt2 ),"Pop , Music , Dance",Pop,Album Only,$ 1.29,2011 Interscope Records,( C ) 2008 Interscope,9:18,4:19,21-Nov-11,"November 4 , 2008",0
1199,27988,The Whisperer ( feat . Sia ),S.T.O.P ( feat . Ryan Tedder ),David Guetta,David Guetta,Listen,Listen ( Deluxe ),"Dance , Music , Electronic , House , Rock , French Pop",Dance & Electronic,$ 1.29,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",2015 If Moving Your Mine,3:54,3:34,24-Nov-14,"November 24 , 2014",0
3505,30346,Elevator ( feat . Timbaland ),Money Right ( feat . Rick Ross & Brisco ) [ Explicit ],Flo Rida,Flo Rida,Mail On Sunday ( Deluxe Version ),Mail On Sunday [ Explicit ],"Hip-Hop/Rap , Music , Dirty South",Rap & Hip-Hop,$ 1.99,$ 1.29,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2013 Warner Bros. . Records Inc.,3:55,3:17,17-Mar-08,"March 17 , 2008",0
5343,47894,The Woodland Realm ( Extended Version ),The High Fells ( Extended Version ),Howard Shore,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",Soundtracks,$ 1.29,$ 1.29,‰ ãÑ 2013 WaterTower Music,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,5:14,3:38,10-Dec-13,"December 10 , 2013",0
3354,17643,Extra Extra Credit,Extra Extra Credit [ Explicit ],Wiz Khalifa,Wiz Khalifa,Flight School,Flight School [ Explicit ],"Hip-Hop/Rap , Music",Rap & Hip-Hop,$ 0.99,$ 0.99,2009 Rostrum Records,2013 Mad Decent,4:03,4:03,17-Apr-09,"April 17 , 2009",1
1268,34910,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],Sound Of Letting Go ( Feat . Chris Willis ),David Guetta,David Guetta,One Love ( Deluxe Version ),One Love ( Deluxe Version ),"Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,2:51,3:47,21-Aug-09,"August 21 , 2009",0
1176,34919,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],Missing You ( Feat . Novel ; Continuous Mix Version ),David Guetta,David Guetta,Listen ( Deluxe Version ),One Love ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",Dance & Electronic,$ 1.29,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:20,4:59,24-Nov-14,"August 21 , 2009",0
1176,34903,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],Revolver ( Madonna Vs. David Guetta Feat . Lil ' Wayne ) ( One Love Remix ),David Guetta,David Guetta,Listen ( Deluxe Version ),One Love ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",Dance & Electronic,$ 1.29,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:20,3:18,24-Nov-14,"August 21 , 2009",0
